ParkUnit,Plot,EventDate,VegType,CovClass,MidpointValue,Range
Tallgrass Prairie,TAPR129,May 24 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR13,Jun  3 2002,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR13,Jun  3 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR13,May 19 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR13,May 19 2010,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR13,May 19 2014,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR13,May 19 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR13,May 21 2007,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR13,May 21 2007,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR13,May 25 2018,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR13,May 25 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR130,Jun  1 2001,Intermittent Water Cover,2,3,1 - 5%
Tallgrass Prairie,TAPR130,Jun  8 2008,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR130,Jun  8 2008,Riparian Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR130,Jun  8 2008,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR130,Jun  8 2008,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR130,Jun 14 2002,Riparian Woodland,1,0.5,trace - 1%
Tallgrass Prairie,TAPR130,Jun 14 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR130,May 16 2014,Riparian Prairie,4,37.5,25 - 50%
Tallgrass Prairie,TAPR130,May 16 2014,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR130,May 16 2014,Upland Prairie,4,37.5,25 - 50%
Tallgrass Prairie,TAPR130,May 22 2018,Riparian Woodland,4,37.5,25 - 50%
Tallgrass Prairie,TAPR130,May 22 2018,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR130,May 22 2018,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR130,May 23 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR130,May 23 2010,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR131,Jun 20 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR131,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR131,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR131,May 21 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR131,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR132,May 12 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR132,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR132,May 16 2006,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR132,May 16 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR132,May 21 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR132,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR133,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR133,May 14 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR133,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR133,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR133,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR134,Jun 20 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR134,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR134,May 17 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR134,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR134,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR135,Jun 13 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR135,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR135,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR135,May 21 2018,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR135,May 21 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR135,May 23 2005,Riparian Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR135,May 23 2005,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR135,May 23 2005,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR135,May 30 2001,Intermittent Water Cover,1,0.5,trace - 1%
Tallgrass Prairie,TAPR136,Jun  3 2008,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR136,Jun  3 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR136,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR136,May 15 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR136,May 21 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR136,May 23 2018,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR136,May 23 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR137,Jun  3 2008,Seep,2,3,1 - 5%
Tallgrass Prairie,TAPR137,Jun  3 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 14 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 16 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 20 2007,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR137,May 24 2005,Seep,2,3,1 - 5%
Tallgrass Prairie,TAPR137,May 24 2005,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR137,May 31 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR138,Jun 14 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR138,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR138,May 18 2010,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR138,May 18 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR138,May 22 2018,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR138,May 22 2018,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR138,May 22 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR138,May 23 2005,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR138,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR139,Jun  8 2001,Intermittent Water Cover,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,Jun  8 2008,Disturbed Floodplain,2,3,1 - 5%
Tallgrass Prairie,TAPR139,Jun  8 2008,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,Jun  8 2008,Upland Prairie,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,Jun 13 2002,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,Jun 13 2002,Riparian Woodland,1,0.5,trace - 1%
Tallgrass Prairie,TAPR139,Jun 13 2002,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR139,May 16 2014,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 16 2014,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR139,May 17 2006,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 17 2006,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR139,May 17 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR139,May 18 2010,Field/Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR139,May 18 2010,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 19 2007,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 19 2007,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR139,May 22 2018,Intermittent Water Cover,1,0.5,trace - 1%
Tallgrass Prairie,TAPR139,May 22 2018,Other,2,3,1 - 5%
Tallgrass Prairie,TAPR139,May 22 2018,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 22 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR139,May 23 2005,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR139,May 23 2005,Shrub,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,May 23 2005,Upland Prairie,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,May 26 2004,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR139,May 26 2004,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR14,Jun  4 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR14,May 19 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR14,May 21 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR14,May 22 2006,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR14,May 22 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR14,May 26 2018,Riparian Prairie,3,15,5 - 25%
Tallgrass Prairie,TAPR14,May 26 2018,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR14,May 26 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR140,Jun  3 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR140,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR140,May 15 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR140,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR140,May 31 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR141,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR141,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR141,May 16 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR141,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR141,May 23 2018,Drainage,3,15,5 - 25%
Tallgrass Prairie,TAPR141,May 23 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR142,Jun  8 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR142,Jun 19 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR142,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR142,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR142,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,Jun  8 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,Jun 13 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 17 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 19 2007,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 21 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR143,May 26 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR144,May 12 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR144,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR144,May 17 2007,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR144,May 21 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR144,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR145,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR145,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR145,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR145,May 24 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR145,May 31 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR146,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR146,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR146,May 20 2007,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR146,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR146,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,Jun 14 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,May 16 2004,Riparian Woodland,1,0.5,trace - 1%
Tallgrass Prairie,TAPR147,May 16 2004,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR147,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,May 17 2006,Riparian Woodland,1,0.5,trace - 1%
Tallgrass Prairie,TAPR147,May 17 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,May 22 2018,Riparian Woodland,1,0.5,trace - 1%
Tallgrass Prairie,TAPR147,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR147,May 23 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,Jun  8 2008,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR148,Jun  8 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,Jun 20 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 17 2006,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR148,May 17 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 22 2018,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR148,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 23 2005,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR148,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR148,May 26 2004,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR148,May 26 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR149,Jun 13 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR149,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR149,May 18 2010,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR149,May 18 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR149,May 19 2007,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR149,May 22 2018,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR149,May 22 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR15,Jun  3 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR15,May 19 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR15,May 19 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR15,May 25 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR15,May 25 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR150,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR150,May 15 2010,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR150,May 15 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR150,May 23 2018,Drainage,3,15,5 - 25%
Tallgrass Prairie,TAPR150,May 23 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR150,May 24 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR150,May 31 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR151,Jun  3 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR151,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR151,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR151,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR151,May 23 2018,Pasture Road,1,0.5,trace - 1%
Tallgrass Prairie,TAPR151,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR152,Jun  8 2008,Disturbed Floodplain,2,3,1 - 5%
Tallgrass Prairie,TAPR152,Jun  8 2008,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR152,Jun 20 2002,Stream,1,0.5,trace - 1%
Tallgrass Prairie,TAPR152,Jun 20 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR152,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR152,May 18 2010,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR152,May 18 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR152,May 22 2018,Drainage,2,3,1 - 5%
Tallgrass Prairie,TAPR152,May 22 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR153,Jun 13 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR153,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR153,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR153,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR153,May 23 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR154,May 12 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR154,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR154,May 15 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR154,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR154,May 31 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR155,Jun  3 2008,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR155,Jun  3 2008,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR155,May 13 2014,Riparian Prairie,3,15,5 - 25%
Tallgrass Prairie,TAPR155,May 13 2014,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR155,May 14 2004,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 14 2004,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR155,May 14 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR155,May 14 2010,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 16 2006,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 16 2006,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR155,May 20 2007,Disturbed Floodplain,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 20 2007,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR155,May 23 2002,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR155,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR155,May 23 2018,Drainage,3,15,5 - 25%
Tallgrass Prairie,TAPR155,May 23 2018,Intermittent Water Cover,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 23 2018,Shrub,4,37.5,25 - 50%
Tallgrass Prairie,TAPR155,May 23 2018,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR155,May 24 2005,Riparian Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR155,May 24 2005,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR155,May 24 2005,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR156,Jun 19 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR156,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR156,May 18 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR156,May 22 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR157,Jun 13 2002,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR157,Jun 13 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR157,May 16 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR157,May 18 2010,Field/Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR157,May 18 2010,Pasture Road,2,3,1 - 5%
Tallgrass Prairie,TAPR157,May 22 2018,Pasture Road,3,15,5 - 25%
Tallgrass Prairie,TAPR157,May 22 2018,Upland Prairie,6,85,75 - 95%
Tallgrass Prairie,TAPR157,May 26 2004,Pasture Road,3,15,5 - 25%
Tallgrass Prairie,TAPR157,May 26 2004,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR158,May 13 2014,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR158,May 14 2010,Field/Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR158,May 23 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR158,May 23 2018,Seep,1,0.5,trace - 1%
Tallgrass Prairie,TAPR158,May 23 2018,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR158,May 24 2005,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR159,Jun  4 2008,Riparian Woodland,5,62.5,50 - 75%
Tallgrass Prairie,TAPR159,Jun  4 2008,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR159,Jun  4 2008,Upland Prairie,3,15,5 - 25%
Tallgrass Prairie,TAPR159,May 19 2005,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR159,May 19 2005,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR159,May 19 2005,Upland Prairie,3,15,5 - 25%
Tallgrass Prairie,TAPR159,May 20 2006,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR159,May 20 2014,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR159,May 21 2007,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR159,May 21 2007,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR159,May 22 2010,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR159,May 22 2010,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR159,May 25 2001,Intermittent Water Cover,1,0.5,trace - 1%
Tallgrass Prairie,TAPR159,May 25 2001,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR159,May 25 2001,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR159,May 25 2004,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR159,May 25 2004,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR159,May 25 2004,Upland Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR159,May 25 2018,Riparian Woodland,5,62.5,50 - 75%
Tallgrass Prairie,TAPR159,May 25 2018,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR159,May 25 2018,Upland Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR159,May 30 2002,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR159,May 30 2002,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR16,Jun  3 2002,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,Jun  3 2002,Upland Prairie,7,97.5,95 - 100%
Tallgrass Prairie,TAPR16,Jun  5 2001,Intermittent Water Cover,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,May 19 2014,Pond,3,15,5 - 25%
Tallgrass Prairie,TAPR16,May 19 2014,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR16,May 21 2010,Field/Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR16,May 21 2010,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,May 25 2004,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,May 25 2004,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR16,May 26 2018,Pond,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,May 26 2018,Riparian Prairie,4,37.5,25 - 50%
Tallgrass Prairie,TAPR16,May 26 2018,Upland Prairie,5,62.5,50 - 75%
Tallgrass Prairie,TAPR160,Jun  4 2008,Riparian Woodland,5,62.5,50 - 75%
Tallgrass Prairie,TAPR160,Jun  4 2008,Stream,4,37.5,25 - 50%
Tallgrass Prairie,TAPR160,Jun  4 2008,Upland Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR160,May 19 2005,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR160,May 19 2005,Stream,4,37.5,25 - 50%
Tallgrass Prairie,TAPR160,May 19 2005,Upland Prairie,2,3,1 - 5%
Tallgrass Prairie,TAPR160,May 19 2014,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR160,May 19 2014,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR160,May 20 2006,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR160,May 20 2006,Stream,4,37.5,25 - 50%
Tallgrass Prairie,TAPR160,May 21 2007,Riparian Woodland,4,37.5,25 - 50%
Tallgrass Prairie,TAPR160,May 21 2007,Stream,4,37.5,25 - 50%
Tallgrass Prairie,TAPR160,May 22 2010,Riparian Woodland,6,85,75 - 95%
Tallgrass Prairie,TAPR160,May 22 2010,Stream,2,3,1 - 5%
Tallgrass Prairie,TAPR160,May 24 2001,Intermittent Water Cover,2,3,1 - 5%
Tallgrass Prairie,TAPR160,May 24 2001,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR160,May 24 2001,Stream,3,15,5 - 25%
Tallgrass Prairie,TAPR160,May 25 2004,Riparian Woodland,7,97.5,95 - 100%
Tallgrass Prairie,TAPR160,May 25 2004,Stream,3,15,5 - 25%
